Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
18981.9,February-1984,11335.9,flat,commercial,Center,rectangle,2,8370,2,0.29579677799729087,1983,0,alley,9,2,5,NA,Yes,NA
9869.9,October-1993,3053.3,villa,residential,Outskirts,trapezoid,2,52757,6,0.062327501415296305,1980,1988,highway,38,2,9,NA,Yes,Yes
12597.2,May-1979,7284.8,open land,commercial,Border,irregular,2,29750,10,0.20594341315398912,1964,0,highway,94,5,7,C,NA,NA
16347.9,January-2000,6733.2,flat,commercial,Center,irregular,4,16362,8,0.6567877546070847,1992,0,alley,7,3,6,NA,Yes,NA
15578.4,December-1998,8272.5,duplex,commercial,Border,trapezoid,4,25744,8,0.5557282780637582,1981,1991,street,58,4,8,NA,Yes,NA
17015.1,November-1997,5498.5,duplex,residential,Border,rectangle,3,37031,7,0.5538888050426871,1988,0,street,0,4,7,NA,No,NA
16831.1,April-1994,6138.6,villa,residential,Outskirts,trapezoid,3,66680,4,0.8587326540789787,1986,0,highway,54,3,10,NA,Yes,Yes
12653.7,June-1973,980.2,duplex,residential,Outskirts,rectangle,2,53350,9,0.7531910597603257,1968,0,highway,30,3,3,NA,Yes,NA
14383.3,August-2006,7559.0,villa,residential,Center,irregular,1,18650,6,0.898604154897247,1997,0,alley,56,5,9,NA,Yes,Yes
17825.7,September-1985,10815.0,duplex,commercial,Center,trapezoid,5,20096,6,0.27310130939537514,1983,0,street,65,2,7,NA,Yes,NA
14039.3,September-1995,7149.1,duplex,commercial,Center,irregular,5,8777,9,0.2033632736788613,1982,1990,street,80,3,3,NA,Yes,NA
14876.0,May-2005,4683.9,villa,residential,Center,trapezoid,4,20482,10,0.6288191590895302,2004,0,alley,57,1,4,NA,Yes,Yes
16303.7,April-1981,3081.6,duplex,residential,Border,trapezoid,4,32468,6,0.19033310496554678,1964,1975,highway,97,4,2,NA,Yes,NA
13693.8,August-1970,6031.8,duplex,commercial,Outskirts,rectangle,5,52171,1,0.7778397555886487,1963,0,highway,84,4,1,NA,Yes,NA
17039.7,January-1988,8007.3,flat,commercial,Center,rectangle,3,24226,6,0.7630733949961591,1978,1987,street,43,5,2,NA,Yes,NA
14212.3,July-1971,9995.7,duplex,residential,Border,rectangle,1,24481,8,0.3792111776057422,1954,1963,highway,82,5,7,NA,No,NA
12511.1,March-1991,3985.2,duplex,residential,Border,irregular,5,35350,7,0.918432066214041,1978,1988,highway,43,4,6,NA,Yes,NA
21331.0,March-2006,4060.0,open land,residential,Center,trapezoid,5,3964,5,0.8074126988411899,1987,0,alley,53,2,7,C,NA,NA
17051.7,May-1988,10447.8,flat,commercial,Outskirts,rectangle,3,78771,1,0.7345457432713542,1986,0,highway,15,5,7,NA,Yes,NA
12687.9,May-1971,9640.7,flat,commercial,Outskirts,rectangle,1,52510,8,0.40279135984641956,1959,1968,highway,75,3,6,NA,No,NA
10272.3,December-1976,3308.0,flat,commercial,Border,rectangle,1,37922,2,0.3826526949763086,1969,0,street,99,1,2,NA,No,NA
11130.1,November-1990,5103.7,villa,residential,Outskirts,trapezoid,3,64427,3,0.7846991800699198,1990,0,highway,78,1,9,NA,Yes, No
13957.7,February-1992,1110.1,open land,residential,Outskirts,irregular,3,71168,3,0.2409802690296241,1973,0,highway,52,4,8,C,NA,NA
21907.6,April-1995,9066.9,duplex,residential,Center,irregular,1,15158,3,0.027272406378291758,1992,0,alley,29,2,9,NA,No,NA
14728.0,February-1975,9508.8,duplex,commercial,Border,trapezoid,4,23798,10,0.9148486621227202,1959,1969,highway,16,2,9,NA,Yes,NA
15533.0,February-1983,4676.5,open land,industrial,Center,irregular,5,17012,9,0.6710886776488517,1966,0,street,79,2,5,F,NA,NA
15257.5,December-1983,5260.7,flat,commercial,Center,trapezoid,5,21753,6,0.9944598119546523,1970,1978,street,61,1,9,NA,No,NA
17834.9,May-1995,2021.3,open land,commercial,Center,trapezoid,1,17381,1,0.23935418554468801,1986,0,alley,68,1,1,F,NA,NA
13065.0,August-1990,8620.9,villa,residential,Center,trapezoid,2,18169,7,0.6399786479217865,1984,0,street,85,1,4,NA,Yes,Yes
13836.0,December-1976,5069.9,flat,commercial,Outskirts,trapezoid,5,80096,7,0.8574566249251439,1964,1973,highway,9,1,10,NA,No,NA
15902.8,February-1976,11235.1,open land,industrial,Center,irregular,3,2439,8,0.14096094726187525,1957,0,street,85,4,2,C,NA,NA
14831.9,December-1981,3288.4,open land,commercial,Outskirts,irregular,5,74000,8,0.49555079888424014,1978,0,highway,22,3,8,F,NA,NA
12611.6,October-1989,5911.6,flat,commercial,Border,trapezoid,1,37720,3,0.5602387947134186,1988,0,street,51,2,6,NA,No,NA
17037.4,December-2003,2522.6,open land,commercial,Outskirts,trapezoid,5,67498,3,0.8197432167442347,1996,0,highway,76,5,7,C,NA,NA
18959.8,May-1979,5031.3,open land,residential,Center,rectangle,5,9446,9,0.39274142363842734,1967,0,street,82,2,5,F,NA,NA
9426.1,February-1976,1065.1,duplex,residential,Border,irregular,4,33190,10,0.34227555516499075,1969,0,street,78,3,1,NA,Yes,NA
10125.9,June-1998,4284.6,villa,residential,Outskirts,trapezoid,1,77483,9,0.045954609181085515,1984,1995,highway,84,4,3,NA,Yes, No
20180.7,August-2009,8954.7,open land,commercial,Outskirts,rectangle,3,77649,6,0.9858378674701714,1993,0,highway,46,4,1,F,NA,NA
15091.2,November-1978,9010.9,duplex,commercial,Outskirts,rectangle,2,61207,5,0.32439036994391834,1977,0,highway,50,3,8,NA,Yes,NA
13489.9,July-2008,2012.9,duplex,residential,Border,trapezoid,2,39988,3,0.005372646920845825,2000,0,highway,16,2,2,NA,No,NA
15020.3,November-1989,9867.5,duplex,residential,Outskirts,irregular,4,59094,10,0.8457472568639695,1986,0,highway,3,4,2,NA,Yes,NA
16158.1,December-1970,1976.8,open land,commercial,Outskirts,rectangle,5,60123,9,0.8160156535574201,1956,0,highway,1,1,4,F,NA,NA
14373.5,May-1974,5613.4,duplex,commercial,Outskirts,rectangle,1,52313,2,0.7309220275968992,1973,0,highway,8,2,10,NA,No,NA
18125.0,June-1971,11599.4,open land,industrial,Outskirts,rectangle,3,67083,10,0.44271050722509264,1971,0,highway,14,2,3,C,NA,NA
11250.8,February-1990,4506.4,villa,residential,Border,rectangle,3,21068,10,0.6117173502049161,1978,1988,highway,16,3,4,NA,Yes, No
16823.9,October-1981,4537.7,open land,commercial,Outskirts,rectangle,4,74741,3,0.38748803111531305,1971,0,highway,63,4,1,F,NA,NA
11287.0,June-1997,2085.9,villa,residential,Border,rectangle,4,34417,10,0.05870612511270468,1979,1989,street,52,3,8,NA,Yes, No
11249.5,November-2008,4485.6,villa,residential,Outskirts,trapezoid,3,79681,10,0.08384799033021517,2000,0,highway,79,2,10,NA,Yes,Yes
11343.1,July-1999,11254.9,villa,residential,Border,irregular,2,34311,3,0.5163269325604649,1987,1997,street,44,4,2,NA,Yes,Yes
17868.8,September-2001,2612.7,open land,industrial,Center,trapezoid,2,21217,8,0.6003161741754404,1983,0,alley,95,1,2,F,NA,NA
9257.8,February-2004,1245.5,flat,commercial,Outskirts,irregular,3,68574,10,0.12250926793358752,1994,2004,highway,53,3,1,NA,No,NA
16688.5,February-1994,8529.5,flat,commercial,Center,trapezoid,3,13720,4,0.9241254570778296,1980,1991,street,73,5,8,NA,Yes,NA
18297.7,April-2003,6503.5,duplex,residential,Outskirts,irregular,4,50271,4,0.6179785256773712,2001,0,highway,49,3,5,NA,Yes,NA
12569.2,October-1981,1406.7,villa,residential,Center,trapezoid,4,4458,10,0.6263135050409396,1965,1975,alley,44,2,1,NA,Yes, No
14168.0,May-1984,7499.8,flat,residential,Outskirts,rectangle,2,62947,4,0.9906732099408975,1973,1984,highway,64,1,5,NA,No,NA
18038.9,August-1988,3419.3,open land,residential,Outskirts,rectangle,2,77174,6,0.962911865078889,1987,0,highway,61,4,9,F,NA,NA
14427.0,November-1977,9145.2,duplex,residential,Outskirts,trapezoid,3,52790,3,0.3447826218850577,1965,1975,highway,76,4,2,NA,Yes,NA
13616.8,August-2001,9150.1,villa,residential,Outskirts,rectangle,3,62205,1,0.7226052758583972,1999,0,highway,92,5,1,NA,Yes, No
18876.6,April-1973,2155.1,open land,commercial,Outskirts,trapezoid,1,62893,8,0.6120086252153637,1970,0,highway,31,4,4,C,NA,NA
16101.0,August-1987,8213.5,duplex,residential,Outskirts,rectangle,3,56045,9,0.9206893358565997,1979,0,highway,27,1,4,NA,No,NA
16964.5,June-1998,1447.3,duplex,residential,Center,trapezoid,4,7741,4,0.46239285235818883,1982,1991,alley,66,4,3,NA,No,NA
19625.3,July-1999,7021.0,open land,residential,Center,trapezoid,3,13518,9,0.7367738306884083,1999,0,street,87,1,10,C,NA,NA
11717.2,January-1975,9864.0,villa,residential,Border,rectangle,2,20082,10,0.12258633970482158,1975,0,street,57,1,8,NA,Yes, No
16054.4,December-2008,8742.7,flat,commercial,Center,irregular,5,21426,2,0.7611457317460514,1998,2009,alley,86,1,2,NA,Yes,NA
21309.6,July-2007,7022.4,open land,industrial,Center,rectangle,5,4114,6,0.1623240242892261,1992,0,alley,50,1,5,C,NA,NA
18391.0,April-1973,1850.5,flat,residential,Center,trapezoid,3,4682,3,0.5901588109963647,1958,1969,street,31,1,10,NA,Yes,NA
11597.9,July-1979,5946.4,flat,commercial,Outskirts,irregular,2,61705,1,0.6213855745064345,1978,0,highway,6,4,9,NA,No,NA
16481.3,December-1984,11267.3,flat,residential,Border,trapezoid,5,33421,3,0.3639824783224308,1980,0,street,4,1,7,NA,Yes,NA
16855.7,February-1996,7661.8,duplex,residential,Border,rectangle,5,23977,10,0.722033852201082,1980,1990,street,59,4,7,NA,No,NA
16206.7,February-2000,9272.5,duplex,residential,Border,rectangle,3,29398,6,0.5769302951586099,1987,1998,highway,28,1,2,NA,No,NA
12172.6,August-2007,5179.6,villa,residential,Outskirts,rectangle,3,59385,8,0.0458709213377233,2002,0,highway,78,4,6,NA,Yes, No
13230.0,January-1979,6381.0,open land,commercial,Outskirts,irregular,2,57467,3,0.4998397896882383,1969,0,highway,85,1,7,F,NA,NA
17153.2,October-1984,8685.3,flat,residential,Center,trapezoid,3,11847,8,0.44498626324131774,1976,0,street,2,1,10,NA,No,NA
15277.1,May-1978,5597.0,open land,industrial,Center,irregular,4,25314,7,0.16006209805236293,1976,0,street,74,3,1,F,NA,NA
16415.6,November-2003,10573.6,flat,residential,Border,rectangle,1,39393,2,0.05828158682342499,1984,1994,street,48,5,4,NA,No,NA
15404.5,June-2003,3547.4,duplex,residential,Outskirts,rectangle,1,54630,10,0.944277929881926,1984,1994,highway,32,4,8,NA,Yes,NA
19503.0,April-1970,2216.5,flat,residential,Center,trapezoid,4,23389,7,0.7562527117328762,1957,1967,street,34,4,10,NA,No,NA
8706.0,August-2008,2219.0,villa,residential,Border,irregular,1,39048,6,0.5442896603364272,2000,0,highway,2,4,5,NA,Yes,Yes
19141.1,March-1974,9221.2,open land,residential,Outskirts,rectangle,1,62345,2,0.06975514691834828,1969,0,highway,16,5,8,F,NA,NA
10976.6,June-2004,8269.2,flat,commercial,Border,irregular,5,23371,4,0.29042907371762805,1997,0,highway,96,3,3,NA,No,NA
12676.2,September-1973,4839.0,open land,residential,Border,irregular,1,37475,7,0.8723276506881312,1955,0,highway,67,1,6,F,NA,NA
13016.2,November-1985,3644.1,flat,residential,Center,irregular,2,10254,6,0.9285814736859429,1982,0,street,45,5,5,NA,No,NA
17183.9,January-1993,5069.7,duplex,residential,Center,rectangle,1,14142,4,0.21224706392123882,1986,0,alley,94,1,7,NA,No,NA
15786.1,December-2003,1533.3,open land,residential,Border,rectangle,1,29059,7,0.9917676044203787,1995,0,highway,67,3,5,C,NA,NA
12067.4,March-2007,5008.7,villa,residential,Outskirts,rectangle,4,50066,10,0.3062930252466627,2003,0,highway,36,1,5,NA,Yes,Yes
13298.7,June-2003,8700.8,villa,residential,Border,rectangle,1,24885,10,0.7984313615299956,1996,0,street,50,4,3,NA,Yes, No
17826.5,February-2002,11619.0,duplex,commercial,Border,rectangle,5,25723,2,0.3736813397172596,1992,2003,street,40,3,3,NA,No,NA
13699.3,September-1971,11976.5,flat,commercial,Border,trapezoid,1,20312,8,0.08350983986123761,1971,0,street,17,5,2,NA,Yes,NA
14257.5,March-1990,3508.3,open land,commercial,Outskirts,irregular,2,69734,1,0.6289869758397485,1989,0,highway,37,2,6,F,NA,NA
13205.8,July-1982,6528.7,flat,commercial,Border,rectangle,4,37464,4,0.3586504323245926,1971,1981,street,70,1,6,NA,No,NA
14071.0,November-1991,11310.3,flat,residential,Outskirts,trapezoid,1,58377,9,0.32136148813562304,1976,1986,highway,80,3,4,NA,Yes,NA
16599.8,May-1972,9094.5,open land,commercial,Outskirts,rectangle,1,80211,3,0.7222628905674425,1954,0,highway,99,1,5,F,NA,NA
13243.1,July-2007,5720.8,flat,commercial,Outskirts,trapezoid,4,72175,6,0.04489485323770592,1997,2007,highway,80,4,1,NA,Yes,NA
16889.1,February-1995,3910.3,flat,commercial,Center,trapezoid,3,18275,5,0.12518993248957788,1992,0,alley,0,2,8,NA,Yes,NA
14435.0,May-1980,7091.0,flat,residential,Border,rectangle,2,38790,10,0.4820968249262835,1976,0,highway,10,3,10,NA,Yes,NA
16654.3,January-1997,6375.4,villa,residential,Center,trapezoid,5,8352,7,0.6785446840296973,1984,1994,alley,9,1,8,NA,Yes, No
10012.3,October-1994,1004.6,flat,residential,Border,irregular,2,34096,3,0.3912474411634589,1989,0,street,26,3,1,NA,No,NA
19304.6,June-2007,8769.3,open land,residential,Outskirts,trapezoid,2,72892,6,0.3175759892618245,2000,0,highway,82,5,8,F,NA,NA
13125.7,March-2000,1261.7,flat,commercial,Outskirts,rectangle,3,64429,5,0.8186662818734415,2000,0,highway,10,1,3,NA,Yes,NA
11274.3,December-1982,9555.8,villa,residential,Outskirts,trapezoid,3,52005,7,0.5254653878421834,1978,0,highway,93,3,8,NA,Yes,Yes
16577.6,January-1986,4821.5,open land,industrial,Border,rectangle,4,40395,7,0.6242662836281397,1973,0,street,98,5,9,C,NA,NA
18664.6,May-1982,6680.0,open land,industrial,Center,trapezoid,5,7705,3,0.5178368108949499,1964,0,street,31,1,2,F,NA,NA
13347.2,June-1970,4034.2,open land,residential,Border,irregular,3,25094,4,0.7422029804000536,1955,0,highway,13,1,4,F,NA,NA
16954.0,January-2002,5945.0,duplex,residential,Center,irregular,2,20879,9,0.6952504340703254,1984,1992,alley,29,2,7,NA,No,NA
10514.6,January-2003,2988.9,villa,residential,Outskirts,trapezoid,1,72087,9,0.5398205314472664,1995,0,highway,63,1,9,NA,Yes, No
17480.1,May-1985,11710.7,duplex,residential,Outskirts,rectangle,3,77761,7,0.4459882019938838,1983,0,highway,46,2,6,NA,Yes,NA
12598.2,February-1994,2117.5,villa,residential,Center,rectangle,5,5712,5,0.42364156884625537,1989,0,street,97,2,10,NA,Yes,Yes
9803.2,January-2004,7054.2,villa,residential,Border,irregular,1,38244,7,0.7719923714537054,1999,0,street,51,1,3,NA,Yes, No
14402.8,January-2001,4539.6,duplex,commercial,Center,irregular,4,22198,8,0.345330418659352,1992,0,alley,98,2,1,NA,Yes,NA
16239.7,December-1980,8411.4,open land,commercial,Border,trapezoid,2,24431,7,0.8801647551361552,1979,0,street,92,5,4,C,NA,NA
15175.6,September-1994,9616.8,flat,residential,Border,rectangle,1,22691,5,0.40872736371851304,1982,1990,highway,25,4,7,NA,No,NA
12546.1,May-1982,4126.4,duplex,commercial,Border,rectangle,1,27387,9,0.36514718287174197,1971,1980,highway,35,2,9,NA,No,NA
15837.3,October-1973,2247.6,open land,industrial,Center,trapezoid,1,15232,4,0.3493348554695518,1954,0,street,22,1,3,F,NA,NA
13334.5,February-2006,1596.5,villa,residential,Center,trapezoid,2,22774,10,0.09350697350437231,1991,1999,alley,87,4,5,NA,Yes, No
17103.1,May-1977,5704.4,open land,commercial,Center,trapezoid,3,9693,1,0.6699024730880603,1963,0,street,65,1,1,C,NA,NA
20078.8,April-1990,9586.9,villa,residential,Center,trapezoid,4,20757,3,0.3033300227082584,1988,0,alley,94,1,3,NA,Yes, No
20239.6,April-1977,8735.1,duplex,residential,Border,trapezoid,2,28109,7,0.9902347091286298,1963,1972,street,4,2,5,NA,No,NA
20875.0,March-1984,6708.1,open land,residential,Center,rectangle,2,14366,6,0.39347464432980406,1975,0,alley,75,4,6,C,NA,NA
8302.5,January-1981,1166.1,flat,residential,Border,irregular,1,36761,7,0.8123251774841131,1970,1978,highway,54,2,6,NA,No,NA
15681.2,June-1991,5167.1,duplex,residential,Center,irregular,2,20940,2,0.4511224870268331,1986,0,street,14,5,7,NA,Yes,NA
14770.9,June-1980,9641.5,duplex,residential,Border,rectangle,2,34843,6,0.02512432949256893,1979,0,highway,54,1,7,NA,No,NA
12548.7,September-1996,4818.3,duplex,residential,Outskirts,irregular,5,65228,5,0.36201407529399365,1984,1993,highway,71,1,8,NA,Yes,NA
18099.2,May-2002,9260.2,open land,commercial,Border,rectangle,2,30000,1,0.35071205809522543,1984,0,street,89,2,8,C,NA,NA
9806.8,March-1979,2356.5,villa,residential,Center,irregular,2,21737,1,0.31780428771084135,1965,1976,street,54,5,8,NA,Yes,Yes
16571.6,January-2001,11478.4,open land,residential,Border,irregular,2,23868,1,0.47558109905081325,1996,0,highway,82,4,9,C,NA,NA
15828.2,May-1994,9609.0,flat,residential,Outskirts,trapezoid,5,73611,7,0.3545022350968954,1982,1992,highway,23,1,4,NA,No,NA
11696.3,January-1984,9456.4,flat,commercial,Outskirts,irregular,3,78555,2,0.7841663200041257,1980,0,highway,95,3,5,NA,No,NA
11104.2,December-2009,8264.2,villa,residential,Outskirts,irregular,2,62410,7,0.9944965120837977,2003,0,highway,69,4,5,NA,Yes, No
12926.2,February-1998,2163.0,villa,residential,Center,trapezoid,2,25137,7,0.9970422683332592,1982,1991,street,35,2,3,NA,Yes, No
16190.9,March-1992,4131.6,flat,residential,Center,rectangle,2,12080,9,0.745744401000697,1978,1987,street,2,2,3,NA,No,NA
16077.8,March-1989,8880.4,villa,residential,Center,trapezoid,5,23352,10,0.6622674871538569,1987,0,alley,79,4,5,NA,Yes,Yes
12538.6,May-1991,9588.7,flat,residential,Border,irregular,2,38043,3,0.6119639512088516,1991,0,street,62,2,4,NA,Yes,NA
16662.5,March-1972,9889.4,open land,industrial,Outskirts,trapezoid,1,69421,6,0.6664846397177027,1970,0,highway,6,1,3,C,NA,NA
13829.4,August-2006,4825.7,open land,commercial,Border,irregular,4,31273,2,0.054193016468823796,2002,0,highway,90,4,2,F,NA,NA
18685.2,May-1983,9117.4,open land,residential,Outskirts,rectangle,3,74765,8,0.27892519098303115,1978,0,highway,75,1,10,F,NA,NA
17610.9,February-1993,4643.3,duplex,residential,Center,trapezoid,4,2135,7,0.8256634113142712,1982,1991,street,24,5,6,NA,No,NA
20313.9,May-2009,11402.5,open land,commercial,Border,rectangle,3,25690,7,0.659162574531227,1998,0,highway,16,4,3,F,NA,NA
21488.1,May-1985,11566.3,open land,residential,Outskirts,rectangle,5,54390,4,0.18364244484839298,1972,0,highway,9,5,8,F,NA,NA
16862.2,May-1980,4642.6,flat,residential,Center,trapezoid,2,19731,2,0.33362737757399574,1970,1981,alley,27,4,7,NA,No,NA
18362.1,March-2009,6815.2,open land,industrial,Outskirts,trapezoid,5,77919,9,0.04216558422911587,2003,0,highway,14,2,5,C,NA,NA
14577.8,April-1970,9260.6,flat,commercial,Border,irregular,1,20702,1,0.7164758632583227,1965,0,highway,45,4,3,NA,Yes,NA
19383.2,October-2000,6049.0,flat,residential,Center,rectangle,2,18568,1,0.93694590975155,1999,0,alley,22,1,10,NA,No,NA
18070.4,February-2004,9995.6,open land,residential,Border,trapezoid,3,34284,9,0.971036064074714,1991,0,highway,89,2,1,F,NA,NA
10081.5,February-1975,3856.8,villa,residential,Center,irregular,3,24004,6,0.6735932539577087,1958,1966,street,53,4,5,NA,Yes,Yes
14915.1,February-1979,11572.7,flat,commercial,Center,irregular,3,2586,8,0.8534566952621746,1966,1976,alley,67,2,2,NA,No,NA
16159.8,December-1982,11198.9,open land,commercial,Border,irregular,2,31888,5,0.5798962728970323,1970,0,street,5,1,6,C,NA,NA
9928.6,March-1981,11031.1,villa,residential,Border,irregular,1,33301,4,0.592362199708954,1977,0,street,96,4,7,NA,Yes, No
18586.6,March-1994,6171.1,flat,residential,Center,rectangle,5,18406,1,0.8345028187080021,1994,0,street,13,5,1,NA,Yes,NA
20836.9,January-1988,3435.7,open land,residential,Center,rectangle,1,16793,5,0.973192632645889,1987,0,alley,7,1,5,C,NA,NA
17024.8,November-1979,10481.3,duplex,residential,Border,rectangle,3,32949,7,0.984679788864104,1976,0,highway,20,5,5,NA,Yes,NA
19399.9,February-2000,3321.2,open land,residential,Center,irregular,3,19928,2,0.19321898118548542,1996,0,alley,41,4,10,F,NA,NA
11246.0,October-1986,4132.5,duplex,commercial,Border,irregular,2,25228,3,0.7073471921686713,1970,1981,street,53,4,8,NA,Yes,NA
19536.3,September-2004,9006.7,flat,residential,Center,rectangle,4,2240,3,0.625178504687373,1992,2003,alley,92,4,8,NA,No,NA
14343.0,January-1982,6128.5,open land,commercial,Outskirts,irregular,4,55580,7,0.14824588301661512,1982,0,highway,50,3,6,F,NA,NA
14422.4,January-1998,1056.7,open land,commercial,Outskirts,trapezoid,3,51947,4,0.4365131629698398,1996,0,highway,91,2,4,F,NA,NA
12556.4,July-1977,1665.3,flat,residential,Outskirts,rectangle,3,54604,4,0.9165803750107577,1958,1968,highway,41,5,1,NA,Yes,NA
16585.7,September-1994,8800.6,duplex,residential,Outskirts,trapezoid,4,80105,2,0.02971770266765117,1983,1994,highway,47,5,2,NA,No,NA
14634.3,June-2002,6242.7,open land,industrial,Outskirts,irregular,4,68118,8,0.23198329828974595,2000,0,highway,90,3,6,F,NA,NA
15186.3,December-2001,4463.7,flat,commercial,Center,rectangle,1,8499,7,0.20423780538125413,1993,0,street,33,1,9,NA,No,NA
14911.3,June-1992,6674.3,villa,residential,Center,rectangle,5,4832,7,0.4191427963902148,1986,0,street,59,5,2,NA,Yes, No
10438.0,August-1986,5778.2,flat,commercial,Border,irregular,1,31714,6,0.6940044394581945,1984,0,highway,10,5,3,NA,No,NA
10358.5,August-1991,5624.5,villa,residential,Border,irregular,5,27259,1,0.9499087399955853,1973,1982,street,26,2,3,NA,Yes, No
11938.2,May-1988,6282.9,flat,commercial,Border,rectangle,1,22977,8,0.9253719898854932,1970,1979,highway,83,4,4,NA,No,NA
21073.0,June-2000,7604.3,flat,residential,Center,rectangle,5,23828,5,0.8348103888256446,1981,1992,alley,11,4,8,NA,No,NA
11565.8,October-2005,1832.2,villa,residential,Border,trapezoid,5,33352,1,0.6518352081780682,2003,0,street,42,1,9,NA,Yes,Yes
14648.1,November-1990,6346.6,villa,residential,Center,rectangle,1,5639,1,0.5898758140824168,1983,0,alley,91,5,4,NA,Yes,Yes
14714.4,January-1980,8343.9,duplex,commercial,Center,irregular,4,18985,10,0.5936429790726996,1971,0,street,46,5,1,NA,No,NA
13284.8,October-1981,8262.9,villa,residential,Outskirts,rectangle,3,73592,10,0.7741691339202124,1972,0,highway,9,2,3,NA,Yes, No
